id;name;parent_id;
15490;BEL;18034
15491;FRANCIS;18034
15492;VOUS;18034
15493;POND'S INSTITUTE;18034
15494;AVÈNE;14500
15495;LA PHYTO;18034
15496;PQ PLANTACION QUEDIU;18034
15497;INNOATEK;18034
15498;DERMATINA COSMETICS;18034
15499;JAGUAR;14500
15500;EOS;14500
15501;INGRID MILLET PARIS;14500
15502;JEANNE PIAUBERT ;14500
15503;AYER ;18034
15504;SKIN79;14500
15505;WELEDA ;14500
15506;REVITALASH;14500
15507;CLINIQUE;14501
15508;DIOR;14501
15509;ESTÉE LAUDER;14501
15510;LANCÔME;14501
15511;SHISEIDO;14501
15512;YVES SAINT LAURENT;14501
15513;GUERLAIN;14501
15514;CHANEL;14501
15515;CLARINS;14501
15516;COLLISTAR;14501
15517;HELENA RUBINSTEIN;14501
15518;SISLEY;14501
15519;SWAROVSKI;14501
15520;SENSAI;14501
15521;MAYBELLINE;14501
15522;MARKWINS;18041
18041;Makeup;18027
15523;LA PRAIRIE;14501
15524;CARITA;14501
15525;ELIZABETH ARDEN;14501
15526;LA MER;14501
15527;BIOTHERM;14501
15528;L'ORÉAL PARIS;14501
15529;BOURJOIS;18041
15530;MAVALA;18041
15531;BEYU;18041
15532;OPI;14501
15533;CUTEX;18041
15534;ORLANE;14501
15535;MADERAS DE ORIENTE;18041
15536;NUXE;18041
15537;GUYLOND PARIS;18041
15538;EVELINE;18041
15539;CHEN YU;18041
15540;PUPA;18041
15541;MAX FACTOR;18041
15542;COULEUR CARAMEL;18041
15543;THALGO;14501
15545;BETER;18041
15546;SHU UEMURA;18041
15547;BABARIA;18041
15548;DIADERMINE;18041
15549;MAGNIFIBRES;18041
15550;OILILY;18041
15551;SKEYNDOR;14501
15552;BEL;18041
15553;REVLON;14501
15554;INGRID MILLET PARIS;14501
15555;ESSIE;14501
15556;PHYSICIANS FORMULA ;18041
15557;SKIN79;14501
15559;NARS;14501
15560;MAC;14501
15561;SHISEIDO;14502
15562;SISLEY;14502
15563;SENSAI;14502
15564;KÉRASTASE;14502
15565;L'ORÉAL PARIS;14502
15566;SCHWARZKOPF;14502
15567;SEBASTIAN PROFESSIONAL;14502
15568;SEIBELLA;18055
18055;Hair;18027
15569;GHD;14502
15570;TIGI;14502
15571;WELLA;14502
15572;BIOTHERM;14502
15573;CARITA;14502
15574;COLLISTAR;14502
15575;OROFLUIDO;14502
15576;ALTERNA;14502
15577;REDKEN;14502
15578;NARCISO RODRIGUEZ;14502
15579;AMERICAN CREW;14502
15580;REVLON;14502
15581;AVEDA;14502
15582;MOROCCANOIL;14502
15583;PHILIP B;14502
15584;L'OCCITANE;14502
15585;MATRIX;14502
15586;SHU UEMURA;18055
15587;TRESEMMÉ;18055
15588;BIOPOINT;18055
15589;BEAUTÉ MEDITERRANEA;18055
15590;PUREOLOGY;14502
15591;VALMONT;14502
15592;MACADAMIA NATURAL OIL;14502
15593;TANGLE TEEZER;14502
15594;MALINA VASANTI;18055
15595;PEPPA PIG;18055
15596;MARLIES MOLLER;14502
15597;PANTENE;18055
15598;TRENDY HAIR;14502
15599;INVISIBOBBLE;14502
15601;DAVINES;14502
15602;BIODERMA;18055
15604;BABARIA;18055
15605;BETER;18055
15606;CAMOMILA INTEA;18055
15607;LLONGUERAS;18055
15608;GENIOL;18055
15609;GARNIER;18055
15610;JOHNSON'S;18055
15611;KERZO;18055
15612;INTRAGEN;14502
15614;OILILY;18055
15615;TERMIX;14502
15616;AGROCOSMETICS;18055
15617;ANIAN;18055
15618;GIORGI LINE;18055
15619;DENENES;18055
15620;AGRADO;18055
15621;AZALEA;18055
15622;ARTERO;18055
15623;ALVAREZ GÓMEZ;18055
15624;INSTITUTO ESPAÑOL;18055
15625;SEANERGY;18055
15626;NELLY;18055
15627;ABRIL ET NATURE;18055
15628;THE COSMETIC REPUBLIC;18055
15629;DICORA;18055
15630;NENUCO;18055
15631;CLYNOL;18055
15632;LANOFIL;18055
15633;RYELISS;18055
15634;TULIPÁN NEGRO;18055
15635;ICON;14502
15636;LIVING PROOF ;14502
15637;weleda ;14502
15638;NATURALIUM ;18055
15639;SIBEL ;18055
15640;VCHY;14502
15641;JOHN FRIEDA;18055
15643;PAUL MITCHELL;14502
15644;SENSCIENCE SHISEIDO;14502
15645;INTRAGEN INSTITUTE;14502
15646;SALON HITS;18055
15647;NIOXIN;18055
15648;INDOLA ;18055
15649;BATISTE DRY SHAMPOO ;18055
15650;NATURTINT ;18055
15651;CHI FAROUK;14502
15652;ESTÉE LAUDER;14503
15653;SENSAI;14503
15654;LANCASTER;14503
15655;BIOTHERM;14503
15656;CLARINS;14503
15657;CLINIQUE;14503
15658;LANCÔME;14503
15659;PIZ BUIN;18084
18084;Sun Protection;18027
15660;SISLEY;14503
15661;COLLISTAR;14503
15662;GUERLAIN;14503
15663;SHISEIDO;14503
15664;DIOR;14503
15665;LA PRAIRIE;14503
15666;HELENA RUBINSTEIN;14503
15667;DECLÉOR;14503
15668;CARITA;14503
15669;MALIBU;18084
15670;ANNE MÖLLER;14503
15671;BELLA AURORA;18084
15672;GISÈLE DENIS;18084
15673;COMODYNES;18084
15674;VICHY;14503
15675;ST. TROPEZ;14503
15676;THALGO;14503
15677;BIODERMA;18084
15678;NIVEA;18084
15679;HAWAIIAN TROPIC;18084
15680;NATURA BISSÉ;14503
15681;BABARIA;18084
15682;ADOLFO DOMINGUEZ;14503
15683;BETER;18084
15684;SKEYNDOR;14503
15685;JUVENA;14503
15686;LA MER;14503
15687;ECRAN;18084
15688;L'ORÉAL PARIS;14503
15689;DR.RIMPLER;18084
15690;DELIAL ;18084
15691;Skin Care;14504
15692;Perfumery;14504
15693;Makeup;14504
15694;Hair;14504
15695;Bath & Body;14504
15700;CLINIQUE;15691
15701;ESTÉE LAUDER;15691
15702;ELIZABETH ARDEN;15691
15703;SHISEIDO;15691
15704;LANCÔME;15691
15705;ROGER & GALLET;15691
15706;L'OCCITANE;15691
15707;GUERLAIN;15691
15708;DIOR;15691
15709;ORLANE;15691
15710;YVES SAINT LAURENT;15691
15711;CLARINS;15691
15712;DECLÉOR;15691
15713;SISLEY;15691
15714;CARITA;15691
15715;BIOTHERM;15691
15716;LANCASTER;15691
15717;SCHWARZKOPF;15691
15718;EVELINE;18091
15719;LA PRAIRIE;15691
15720;CHICCO;18091
15721;COLLISTAR;15691
15722;ADOLFO DOMINGUEZ;15691
15723;BELLA AURORA;18091
15724;ANNE MÖLLER;15691
15725;KÉRASTASE;15691
15726;MUSTELA;18091
15727;PIZ BUIN;18091
15728;NATURA BISSÉ;15691
15729;SENSAI;15691
15730;COMODYNES;18091
15731;L'ORÉAL PARIS;15691
15732;EVE LOM;15691
15733;BABARIA;18091
15734;GARNIER;18091
15735;NIVEA;18091
15736;JUVENA;15691
15737;POND'S INSTITUTE;18091
15738;SKEYNDOR ;15691
15739;OLAY;18091
15740;PAYOT;15691
15741;REVITALASH;15691
15742;CLINIQUE;15692
15743;DONNA KARAN;15692
15744;TOMMY HILFIGER;15692
15745;ROCHAS;15692
15746;ELIZABETH ARDEN;15692
15747;ANGRY BIRDS;18091
15748;MARIAH CAREY;18091
15749;LACOSTE;15692
15750;HUGO BOSS;15692
15751;GUCCI;15692
15753;DOLCE & GABBANA;15692
15754;ESCADA;15692
15755;BVLGARI;15692
15756;ESTÉE LAUDER;15692
15757;NINA RICCI;15692
15758;LANCÔME;15692
15759;L'OCCITANE;15692
15760;GIVENCHY;15692
15761;KENZO;15692
15762;TARTINE ET CHOCOLAT;15692
15764;HERMÈS;15692
15765;GUERLAIN;15692
15766;DIOR;15692
15767;PACO RABANNE;15692
15768;YVES SAINT LAURENT;15692
15769;BURBERRY;15692
15770;TOUS;15692
15771;VAN CLEEF & ARPELS;15692
15772;BOUCHERON;15692
15773;PIERRE BALMAIN;15692
15774;JIMMY CHOO;15692
15775;KARL LAGERFELD;15692
15776;DAVIDOFF;15692
15777;ISSEY MIYAKE;15692
15778;JEAN PAUL GAULTIER;15692
15779;NARCISO RODRIGUEZ;15692
15780;ELIE SAAB;15692
15781;CARTIER;15692
15782;MUGLER;15692
15783;SWAROVSKI;15692
15784;SISLEY;15692
15785;ALYSSA ASHLEY;15692
15786;LOLITA LEMPICKA;15692
15787;REMINISCENCE;15692
15788;SHISEIDO;15692
15789;GIORGIO ARMANI;15692
15790;CACHAREL;15692
15791;RALPH LAUREN;15692
15792;LANCASTER;15692
15793;CALVIN KLEIN;15692
15794;JIL SANDER;15692
15795;MARC JACOBS;15692
15796;BALENCIAGA;15692
15797;CHLOÉ;15692
15798;ROBERTO CAVALLI;15692
15799;COURRÈGES;15692
15800;KALOO;18091
15801;HELLO KITTY;18091
15802;4711;15692
15803;TRAVALO;18091
15804;PARFUMS GRÈS;15692
15805;MOSCHINO;15692
15807;DSQUARED2;15692
15808;ACQUA DI PARMA;15692
15809;SALVATORE FERRAGAMO;15692
15810;ADOLFO DOMINGUEZ;15692
15813;AGATHA RUIZ DE LA PRADA;18091
15814;CAROLINA HERRERA;15692
15815;VALENTINO;15692
15819;SPRINGFIELD;18091
15821;SHAKIRA;18091
15822;DAVID BUSTAMANTE;18091
15823;MALÚ;18091
15824;ALVAREZ GÓMEZ;18091
15825;LOEWE;15692
15826;ALEJANDRO SANZ;18091
15827;ANNE MÖLLER;15692
15828;DAVID BISBAL;18091
15829;ANGEL SCHLESSER;15692
15830;ARMAND BASI;15692
15831;MANDARINA DUCK;15692
15832;CUSTO;18091
15833;AGUA DE SEVILLA;18091
15834;ROBERTO VERINO;15692
15835;HALLOWEEN;15692
15836;DESIGUAL;18091
15837;BENETTON;18091
15838;PRADA;15692
15840;TRUSSARDI;15692
15841;JENNIFER LOPEZ;15692
15842;OSCAR DE LA RENTA;15692
15843;LALIQUE;15692
15844;LADY GAGA;18091
15845;AIRE DE SEVILLA;18091
15846;GIORGIO BEVERLY HILLS;15692
15847;GURU;18091
15848;CHANTAL THOMASS;18091
15850;TWILIGHT;18091
15851;OILILY;18091
15852;REPETTO PARIS;15692
15854;JAGUAR;15692
15856;JOHN RICHMOND;18091
15857;BEVERLY HILLS POLO CLUB;18091
15858;ALAIA PARIS;15692
15860;DISNEY;18091
15861;MICHAEL KORS;15692
15862;AXE;18091
15863;BRITNEY SPEARS;18091
15864;ELIZABETH TAYLOR;15692
15865;VESPA;18091
15866;BOTTEGA VENETA;15692
15867;VIKTOR & ROLF;15692
15868;ROGER & GALLET;15692
15869;KATY PERRY;18091
15870;KOKESHI;15692
15872;ZADIG & VOLTAIRE;15692
15873;MIU MIU;15692
15874;SANTORO LONDON;18091
15875;HOLLISTER;15692
15877;ESTÉE LAUDER;15693
15878;DIOR;15693
15879;YVES SAINT LAURENT;15693
15880;CLARINS;15693
15881;HELENA RUBINSTEIN;15693
15882;LANCÔME;15693
15883;COLLISTAR;15693
15885;MAX FACTOR;18091
15886;CLINIQUE;15693
15887;REVLON;15693
15888;OPI;15693
15889;ELIZABETH ARDEN;15693
15890;KÉRASTASE;15694
15891;SCHWARZKOPF;15694
15892;TIGI;15694
15893;AMERICAN CREW;15694
15894;L'ORÉAL PARIS;15694
15895;OROFLUIDO;15694
15896;PEPPA PIG;18091
15897;TRESEMMÉ;18091
15898;REVLON;15694
15899;GIORGI LINE;18091
15900;WELLA;15694
15901;TIMOTEI;18091
15902;TERMIX;15694
15903;HERBAL ESSENCES;18091
15904;MOROCCANOIL;15694
15905;INTRAGEN INSTITUTE;15694
15906;NIOXIN ;18091
15908;MARVEL;18091
15910;BIOTHERM;15695
15911;ELIZABETH ARDEN;15695
15912;L'OCCITANE;15695
15914;LIDA;18091
15915;HENO DE PRAVIA;18091
15916;COLLISTAR;15695
15917;ANNE MÖLLER;15695
15919;TECHNIC;18091
15921;SUAVIPIEL;18091
15922;CLINIQUE;15695
15923;CARITA;15695
15924;SKEYNDOR ;15695
15925;OPI;15695
15936;Dermocosmetics;14507
15937;Sun;14507
15938;Hair;14507
15939;Nutrition;14507
15940;Health;14507
15941;Infants;14507
15942;Dental;14507
15943;Facial Care;15936
15944;Body Care;15936
15945;Body Hygiene;15936
15946;Lips;15936
15947;Makeup;15936
15948;Atopic and Sensitive Skins;15936
15949;Rosacea;15936
15950;Acne;15936
15951;Spotted Skin;15936
15952;Men;15936
15953;KORRES;15943
15954;APIVITA;15943
15955;BIODERMA;15943
15956;CUMLAUDE;15943
15957;ENDOCARE;15943
15958;EUCERIN;15943
15959;FILORGA ;15943
15960;HELIOCARE;15943
15961;LIERAC;15943
15962;MARTIDERM;15943
15963;NEORETIN;15943
15964;NEOSTRATA;15943
15965;RILASTIL;15943
15966;SENSILIS;15943
15967;SESDERMA;15943
15968;SVR;15943
15969;BELLA AURORA;15943
15970;NOVIDERM;15943
15971;COMODYNES;15943
15972;WELEDA;15943
15973;ROC;15943
15974;MELVITA ;15943
15975;CETAPHIL;15943
15977;AVÈNE;15943
15978;TALIKA;15943
15979;VICHY;15943
15980;LA ROCHE POSAY ;15943
15981;SKINCEUTICALS ;15943
15982;ISDIN ;15943
15983;KORRES;15944
15984;BIO-OIL;15944
15985;BIODERMA;15944
15986;EUCERIN;15944
15987;FILORGA ;15944
15988;LIERAC;15944
15989;MARTIDERM;15944
15990;NEOSTRATA;15944
15991;RILASTIL;15944
15992;SESDERMA;15944
15993;SVR;15944
15994;BELLA AURORA;15944
15995;WELEDA;15944
15996;ISDIN;15944
15997;MELVITA ;15944
15998;COMODYNES;15944
15999;CETAPHIL ;15944
16000;LETI;15944
16001;SEBAMED ;15944
16003;AVÈNE;15944
16004;SOMATOLINE ;15944
16005;TALIKA;15944
16006;VICHY;15944
16007;LA ROCHE POSAY ;15944
16008;SKINCEUTICALS ;15944
16009;GILLETTE ;15944
16011;KORRES;15945
16012;EUCERIN;15945
16013;SVR;15945
16014;BIODERMA;15945
16015;WELEDA;15945
16016;LIERAC;15945
16018;RILASTIL;15945
16019;SESDERMA;15945
16020;VAGINESIL;15945
16021;EVAX;15945
16022;LACTACYD;15945
16023;ROC;15945
16024;CHILLY;15945
16025;LETI;15945
16026;SEBAMED ;15945
16027;AVÈNE;15945
16028;HARTMANN;15945
16029;VICHY;15945
16030;LA ROCHE POSAY ;15945
16031;INTIMINA ;15945
16032;ROGER & GALLET;15945
16033;ISDIN;15945
16034;GINECANESGEL ;15945
16035;VEET;18062
16036;APIVITA;15946
16037;EUCERIN;15946
16038;LIERAC;15946
16039;NOVIDERM;15946
16040;BLISTEX;15946
16041;LETI;15946
16042;AVÈNE;15946
16043;HELIOCARE;15947
16044;LIERAC;15947
16045;RILASTIL;15947
16046;SENSILIS;15947
16048;AVÈNE;15947
16049;TALIKA;15947
16050;LA ROCHE POSAY ;15947
16051;ISDIN;15947
16052;BIODERMA;15948
16053;EUCERIN;15948
16054;BELLA AURORA;15948
16055;SVR;15948
16056;LETI;15948
16057;AVÈNE;15948
16058;SENSILIS;15948
16059;LA ROCHE POSAY ;15948
16060;ISDIN;15948
16061;BIODERMA;15949
16062;RILASTIL;15949
16063;SVR;15949
16064;LETI;15949
16065;AVÈNE;15949
16066;LA ROCHE POSAY ;15949
16067;SKINCEUTICALS ;15949
16068;BIODERMA;15950
16069;SVR;15950
16070;SEBAMED ;15950
16071;AVÈNE;15950
16072;LA ROCHE POSAY ;15950
16073;KORRES;15951
16074;BIODERMA;15951
16075;CUMLAUDE;15951
16076;EUCERIN;15951
16077;FILORGA ;15951
16078;NEORETIN;15951
16079;RILASTIL;15951
16080;SVR;15951
16081;BELLA AURORA;15951
16082;NOVIDERM;15951
16083;MARTIDERM;15951
16084;AVÈNE;15951
16085;LA ROCHE POSAY ;15951
16086;ISDIN;15951
16087;LIERAC;15952
16088;SESDERMA;15952
16089;EUCERIN;15952
16090;AVÈNE;15952
16091;SOMATOLINE;15952
16092;VICHY;15952
16093;GILLETTE ;15952
16094;Face;15937
16095;Body;15937
16096;After Sun;15937
16097;Hair;15937
16098;KORRES;16094
16099;BIODERMA;16094
16100;ENDOCARE;16094
16101;EUCERIN;16094
16102;HELIOCARE;16094
16103;SESDERMA;16094
16104;PIZ BUIN;16094
16105;BELLA AURORA;16094
16106;APIVITA;16094
16107;SVR;16094
16108;ISDIN;16094
16109;ROC;16094
16110;VICHY;16094
16111;KORRES;16095
16112;BIODERMA;16095
16113;EUCERIN;16095
16114;HELIOCARE;16095
16115;SESDERMA;16095
16116;PIZ BUIN;16095
16117;MUSTELA;16095
16118;ISDIN;16095
16119;SEBAMED;16095
16120;vichy;16095
16121;KORRES;16096
16122;BIODERMA;16096
16123;PIZ BUIN;16096
16124;BELLA AURORA;16096
16125;MUSTELA;16096
16126;KORRES;16097
16127;PHYTO PARIS;16097
16128;Shampoo;15938
16129;Masks and Conditioners;15938
16130;Nutricosmetics;15938
16131;Styling and Color;15938
16132;Treatments and Vials;15938
16133;KORRES;16128
16134;APIVITA;16128
16135;EUCERIN;16128
16136;PHYTO PARIS;16128
16137;WELEDA;16128
16138;FORBALD;16128
16139;LOTIGEN;16128
16140;LETI;16128
16141;VICHY;16128
16142;LA ROCHE POSAY ;16128
16143;PILEXIL ;16128
16144;isdin;16128
16145;APIVITA;16129
16146;KORRES;16129
16147;PHYTO PARIS;16129
16148;WELEDA;16129
16149;VICHY;16129
16150;PHYTO PARIS;16130
16151;MELVITA ;16130
16152;PRIORIN ;16130
16153;PHYTO PARIS;16131
16154;JUST FOR MEN;16131
16155;PHYTO PARIS;16132
16156;IRALTONE;16132
16157;MELVITA ;16132
16158;VICHY;16132
16159;LA ROCHE POSAY ;16132
16160;PILEXIL ;16132
16161;Nutricosmetics;15939
16162;Weight Control;15939
16163;Sport Nutrition;15939
16164;ENDOCARE;16161
16165;HELIOCARE;16161
16166;BIODERMA;16161
16167;PILEXIL ;16161
16168;BIMANÁN;16162
16169;XLS MEDICAL;16162
16170;SIKEN;16162
16171;Supplements;15940
16172;First Aid;15940
16173;Sexual Health;15940
16174;Eyes;15940
16175;Feet;15940
16176;Ears;15940
16177;Test;15940
16178;Animal health;15940
16180;BIMANÁN;16171
16181;VITAFLOR;16171
16182;ORTIS;16171
16183;KNEIPP;16171
16184;TIGER BALM;16172
16185;SALVELOX;16172
16186;HALLEY;16172
16187;GOIBI;16172
16188;ARNIDOL;16172
16189;RADARHEALTH;16172
16190;LISUBEL;16172
16191;FISIOCREM;16172
16192;RELEC;16172
16193;LETI;16172
16194;HARTMANN;16172
16195;DUREX;16173
16196;CONTROL;16173
16197;INTIMINA ;16173
16198;ISDIN;16173
16199;SALVELOX;16174
16200;OPTICAL ;16174
16201;DEVOR OLOR;16175
16202;FUNSOL;16175
16203;PEDISILK;16175
16204;NOTON;16176
16205;PREDICTOR;16177
16206;Hygiene;15941
16207;Hydration;15941
16208;Sensitive Skin;15941
16209;Nutrition;15941
16210;Maternal Care;15941
16211;Baby & Toddler Accessories;15941
16212;Children's;15941
16213;Electronic devices;15941
16214;LA ROCHE POSAY;15941
16215;MUSTELA;16206
16216;WELEDA;16206
16217;AVÈNE;16206
16218;CHICCO;16206
16219;MUSTELA;16207
16220;WELEDA;16207
16221;AVÈNE;16207
16222;MUSTELA;16208
16223;LETI;16208
16224;MUSTELA;16210
16225;RILASTIL;16210
16226;BIO-OIL;16210
16227;PREDICTOR;16210
16228;CHICCO;16210
16229;CHICCO;16211
16230;HARTMANN;16212
16231;Toothpastes;15942
16232;Mouthwashes;15942
16233;Toothbrushes;15942
16234;Electric Toothbrushes;15942
16235;Accessories;15942
16236;Irrigators and Accessories;15942
16237;Halitosis;15942
16238;Sores;15942
16239;VITIS;16231
16240;PERIO AID;16231
16241;ORAL-B;16231
16242;FLUOCARIL;16231
16243;WELEDA;16231
16244;ALGASIV;16231
16245;PAROGENCYL;16231
16246;VITIS;16232
16247;PERIO AID;16232
16248;WELEDA;16232
16249;FLUOCARIL;16232
16250;CB12;16232
16251;VITIS;16233
16252;INTERPROX;16233
16253;ORAL-B;16233
16254;ORAL-B;16234
16255;WATERPIK;16236
16256;INTERPROX;16236
16257;ORAL-B;16236
16258;HARTMANN;16238
16367;CHEN YU;18062
16376;L'ORÉAL PARIS;14511
16385;3LAB SKINCARE;14500
16393;ARTDECO;18041
16401;AGAVE HEALING OIL;14502
16409;BULLDOG SKINCARE;18069
16417;PAESE COSMETICS;18041
16441;STENDHAL ;15691
16449;ALTERNA;14509
16457;ALTERNA;14510
16466;AVEDA;14512
16474;ISABELLE LANCRAY ;14500
16482;ISABELLE LANCRAY ;14499
16490;ISABELLE LANCRAY ;14510
16499;LE PETIT MARSEILLAIS;18055
17837;AGUA BRAVA;18069
17846;QUORUM;18069
17854;PAULA ECHEVARRÍA;18091
17862;LAVANDA PUIG;18048
17870;LAVANDA PUIG;18069
17878;LAVANDA PUIG;18062
17934;SENSAI;15692
17968;MICHAEL KORS;14508
17969;MACHO BEARD COMPANY ;14509
17970;THALGO;14509
17972;LOLITA LEMPICKA;14511
17973;PAYOT;14511
17974;THE BLUEBEARDS REVENGE;14512
17975;MACHO BEARD COMPANY ;14512
17978;HERRA;18048
17979;NUXE;18048
17980;TRAVALO;18062
17981;REPETTO PARIS;14499
17983;GILLETTE;18062
17984;MAVALA;18062
17986;WET N WILD ;18041
17987;HERRA;18055
17988;GARNIER;18084
17989;HERRA;18091
17991;NUXE ;15943
17993;APIVITA;15944
17994;NUXE;15944
17995;CUMLAUDE;15944
17996;APIVITA;15945
17997;NUXE;15945
17998;CUMLAUDE ;15945
17999;VICHY;15947
18000;LUTSINE;15948
18001;CUMLAUDE ;15948
18002;APIVITA;15952
18003;NUXE;15952
18011;ABERCROMBIE & FITCH;14498
18077;FERRARI;14511
18099;PIERRE BALMAIN;14509
18107;CLINIQUE;14502
18115;ARAMIS;14511
18123;ATKINSONS;14499
18138;ATKINSONS;15692
18146;LIU·JO;14499
18154;PIERRE BALMAIN;14508
18170;PRORASO	;18084
18177;PRORASO;18084
18190;PRORASO;18034
18215;POSTQUAM;18062
18230;POSTQUAM;18034
18239;POSTQUAM;18055
18247;COACH 1941;14498
18255;COACH 1941;14499
18263;MUM;18062
18271;MUM;18069
18279;AUSTRALIAN GOLD;14503
18287;LOVIUM;18062
18295;LIPOSAN;18034
18303;LIPOSAN;18091
18312;DEMAK UP;18062
18320;ANNICK GOUTAL;14498
18328;ANNICK GOUTAL;14508
18336;BOND NO. 9 NEW YORK;14498
18344;BOND NO. 9 NEW YORK;14508
18352;NATURAL HONEY;18091
18360;BRUMMEL;18091
18368;AGUA BRAVA;18091
18376;PURUTÉ SUN IBIZA;14500
18384;REXONA;18062
18393;REXONA;18069
18400;ANNICK GOUTAL;14499
18409;ROYALE AMBREE;18048
18416;ROYALE AMBREE;18062
18432;ZINNIA;18048
18440;FLEUR DE JOUR;18048
18456;STAR WARS;18048
18464;CARTOON;18048
18472;PAYOT;14503
18480;CLEAN;14499
18495;BANANA BOAT;18084
18504;GUESS;18048
18512;DAVID BUSTAMANTE;18048
18520;GUESS;18069
18529;GUESS;18091
18545;EL NIÑO;18048
18553;CÉLINE DION;18048
18561;HENO DE PRAVIA;18048
18569;NENUCO;18048
18577;JACQ'S;18069
18585;ACCA KAPPA;14508
18593;ACCA KAPPA;15692
18601;ACCA KAPPA;15695
18609;PALOMA PICASSO;14508
18617;ACCA KAPPA;14511
18625;DAVID BECKHAM;18091
18633;ACCA KAPPA;14499
18641;ACCA KAPPA;14498
18650;ACCA KAPPA;14502
18658;ACCA KAPPA;14510
18666;DUNHILL LONDON;14511
18682;ACCA KAPPA;14500
18689;LORENZO VILLORESI;14498
18713;LORENZO VILLORESI;14508
18721;LORENZO VILLORESI;14509
18729;VAN CLEEF & ARPELS;14511
18739;JACOMO;14498
18746;JACOMO;14508
20257;MOLYNEUX PARIS;14508
20259;MOLYNEUX PARIS;14498
20270;M.MICALLEF;14498
20277;M.MICALLEF;14508
20294;YARDLEY LONDON;18069
20304;GIORGIO ARMANI;14501
20315;TOM FORD;14509
20324;AXE;18055
20333;ELIZABETH TAYLOR;14498
20350;ETIENNE AIGNER;15692
20358;AUSSIE HAIR;18055
20367;DODOT;18062
20376;SALVATORE FERRAGAMO;14499
20385;SALVATORE FERRAGAMO;14509
20394;BOTTEGA VENETA;14509
20403;ASTOR;18091
20412;ASTOR;18069
20422;ASTOR;18048
20430;DOVE;18055
20440;ASTOR;18034
20456;MENARD;14500
20466;MENARD;14498
20475;JOHNSON'S;18091
20484;JUVENA;15695
20494;O.B.;18062
20503;TAMPAX;18062
20518;BLUMARINE;14499
20535;CLEAN&CLEAR;18034
20551;CLEAN&CLEAR;18091
20560;CONCEPT V DESIGN;18062
20569;DR. HAUSCHKA;14500
20586;LA TOJA;18091
20595;PALMOLIVE;18062
20613;MONTANA;15692
20622;BYLY;18069
20631;CAREFREE;18062
20641;AMERICAN CREW ;14510
20650;BORSALINO;18048
20659;CAMOMILA INTEA;18062
20667;AUSONIA;18062
20677;CAMOMILA INTEA;18091
20685;CHEVIGNON;14498
20696;CHANSON DÈAU;18048
20705;CHANSON DEAU;18062
20714;EL NIÑO;18091
20722;DELIAL;18091
20732;AUTAN;18062
20740;ARUAL;18055
20749;COLGATE;18062
20759;BEYONCÉ;18091
20768;BINACA;18062
20777;BINACA;18091
20786;CALBER;18062
20802;CARTOON;18091
20813;CARTOON;18062
20821;COLGATE;18091
20849;CÉLINE DION;18069
20858;FLOR D'AMETLER;18048
20884;GISÈLE DENIS;18034
20904;LAURA BIAGIOTTI ;14509
20914;DOLORES PROMESAS;14498
20923;DOLORES PROMESAS;14499
20931;DOLCE & GABBANA;14501
20939;MERCEDES BENZ;14498
20948;MISSONI;14498
20976;RIHANNA;14498
20984;RIHANNA;14508
20994;REPLAY;18048
21003;REPLAY;18069
21012;REPLAY;18091
21030;DIADORA;18048
21038;DEXEUS;18062
21047;HALSTON;14498
21057;BORSARI;18048
21066;BORSARI;18091
21084;BOTTEGA VENETA;14508
21092;IROHA NATURE;18034
21101;IROHA NATURE;18069
21111;EVAX;18062
21119;FIXPRAY;18055
21129;MARLIES MOLLER;15694
21140;BIOSILK FAROUK;14502
21148;CLEAN;14511
21158;CLEAN;14509
21167;CLEAN;15692
21175;LLONGUERAS;18069
21185;LACTOVIT;18069
21194;LACTOVIT;18091
21203;LEA;18091
21213;LEA;18062
21223;LEA;18034
21231;ADOLFO DOMINGUEZ;15695
21241;BOTANICALS FRESH CARE;14502
21252;LICOR DEL POLO;18062
21260;LICOR DEL POLO;18091
21269;INDASEC;18062
21279;HEAD AND SHOULDERS;18055
21288;HEAD AND SHOULDERS;18069
21296;MIZANI;14502
21306;ESSIE;14499
21315;SIGNAL;18062
21328;CLARINS ;15692
21338;CLARINS  ;15695
21347;CHEVIGNON;14508
21356;CYGNETIC;18062
21365;BLOOD CONCEPT;18048
21374;JIMMY CHOO ;14509
21389;ORLANE ;15695
21400;CHEN YU;18091
21407;VOLAND NATURE;18034
21416;ABERCROMBIE & FITCH;14499
21427;ANTONIO BANDERAS;18048
21436;NICKELODEON;18091
21446;ANNE MÖLLER;14511
21454;CUBA PARIS;18069
21463;CUBA PARIS;18048
21472;FIORUCCI;18048
21481;FIXONIA;18055
21490;FRANK PROVOST;18055
21500;AROMA GREENLINE;18062
21508;ATELIER COLOGNE ;14498
21517;ATELIER COLOGNE ;14508
21527;GUYLOND PARIS;18055
21536;KEMPHOR;18091
21545;KEMPHOR;18062
21555;JOVAN;18091
21563;GOLD TREE BARCELONA;18034
21574;KLEENEX;18062
21583;HERBAL ESSENCES;18055
21592;AZUFRE VERI;18055
21601;BREF;18062
21610;LA CARMELA;18055
21619;BIO IONIC;18055
21628;KERANOVE;18055
21636;CLINIQUE ;14511
21644;JOHN GALLIANO;18048
21654;AUBUSSON;14498
21662;BATTISTONI;14498
21671;JOHN VARVATOS;14508
21680;BEBE;14498
